LogName,Date,Time,ComputerName,SourceName,TaskCategory,EventType,Keywords,OpCode,EventCode,Type,RecordNumber,Message,isMalicious
Security,2023-08-26,17:20:39,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182667,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:39,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182668,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:39,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182669,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:39,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182670,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:39,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182671,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:39,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182672,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:39,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182673,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:39,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182674,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:39,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182675,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:39,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182676,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:39,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182677,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:39,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182678,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:39,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182679,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:39,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182680,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182681,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182682,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182683,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182684,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182685,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182686,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182687,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182688,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182689,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182690,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182691,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182692,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182693,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182694,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182695,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182696,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182697,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182698,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182699,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:40,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182700,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182701,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182702,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182703,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182704,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182705,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182706,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182707,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182708,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182709,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182710,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182711,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182712,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182713,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182714,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182715,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182716,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182717,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182718,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182719,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:41,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182720,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182721,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182722,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182723,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182724,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182725,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182726,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182727,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182728,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182729,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182730,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182731,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182732,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182733,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182734,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182735,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182736,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182737,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182738,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182739,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182740,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:43,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182741,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:43,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182742,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:43,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182743,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:43,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182744,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:43,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182745,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:43,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182746,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:43,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182747,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:20:43,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182748,The Windows Filtering Platform has blocked a packet.,Yes
